date,price,total_value,position,in_position,peak,dd
2024-07-12 00:00:00+00:00,57899.46484375,56014.18829983346,0.5496819206200446,True,64360.577907283245,-12.968170701440018
2024-07-13 00:00:00+00:00,59231.953125,56746.63301747467,0.5496819206200446,True,64360.577907283245,-11.830137542855963
2024-07-14 00:00:00+00:00,60787.79296875,57601.850050964356,0.5496819206200446,True,64360.577907283245,-10.501347371453683
2024-07-15 00:00:00+00:00,64870.15234375,59845.849192875605,0.5496819206200446,True,64360.577907283245,-7.0147423488202385
2024-07-16 00:00:00+00:00,65097.1484375,59970.62484166135,0.5496819206200446,True,64360.577907283245,-6.820872665167774
2024-07-17 00:00:00+00:00,64118.79296875,59432.84052854973,0.5496819206200446,True,64360.577907283245,-7.656452970065512
2024-07-18 00:00:00+00:00,63974.06640625,59353.28695370999,0.5496819206200446,True,64360.577907283245,-7.780059030524357
2024-07-19 00:00:00+00:00,66710.15625,60857.26607401149,0.5496819206200446,True,64360.577907283245,-5.443257265835257
2024-07-20 00:00:00+00:00,67163.6484375,61106.542530622675,0.5496819206200446,True,64360.577907283245,-5.055944931613693
2024-07-21 00:00:00+00:00,68154.5234375,61651.20860371706,0.5496819206200446,True,64360.577907283245,-4.209672118651975
2024-07-22 00:00:00+00:00,67585.25,61338.28928723408,0.5496819206200446,True,64360.577907283245,-4.695869301240614
2024-07-23 00:00:00+00:00,65927.671875,60427.14855990631,0.5496819206200446,True,64360.577907283245,-6.111550696520108
2024-07-24 00:00:00+00:00,65372.1328125,60121.77878105185,0.5496819206200446,True,64360.577907283245,-6.5860178141000185
2024-07-25 00:00:00+00:00,65777.2265625,60344.45149158303,0.5496819206200446,True,64360.577907283245,-6.24004094786995
2024-07-26 00:00:00+00:00,67912.0625,61517.932209916726,0.5496819206200446,True,64360.577907283245,-4.416749802125124
2024-07-27 00:00:00+00:00,67813.3359375,61463.66400342551,0.5496819206200446,True,64360.577907283245,-4.501068818914241
2024-07-28 00:00:00+00:00,68255.8671875,61706.915430859895,0.5496819206200446,True,64360.577907283245,-4.123117850567113
2024-07-29 00:00:00+00:00,66819.9140625,60917.597959189545,0.5496819206200446,True,64360.577907283245,-5.349516831644363
2024-07-30 00:00:00+00:00,66201.015625,60577.400677395795,0.5496819206200446,True,64360.577907283245,-5.878097047757138
2024-07-31 00:00:00+00:00,64619.25,59707.932710675035,0.5496819206200446,True,64360.577907283245,-7.229029551771165
2024-08-01 00:00:00+00:00,65357.5,60113.73538857278,0.5496819206200446,True,64360.577907283245,-6.598515204180415
2024-08-02 00:00:00+00:00,61415.06640625,57946.6509188433,0.5496819206200446,True,64360.577907283245,-9.965614351194517
2024-08-03 00:00:00+00:00,60680.09375,57542.64973755258,0.5496819206200446,True,64360.577907283245,-10.593329630371649
2024-08-04 00:00:00+00:00,58116.9765625,56133.75055915333,0.5496819206200446,True,64360.577907283245,-12.782401301587656
2024-08-06 00:00:00+00:00,56034.31640625,53866.02705966032,0.0,False,64360.577907283245,-16.305867953425146
