date,price,z_score,total_value,position,cash,borrowed,peak,dd
2020-07-09,9277.9677734375,2.6550099407967664,19152.91005576338,2.5123393156400393,1843.506849315073,6000.0,21437.107974666884,-10.655345495310447
2020-07-10,9278.8076171875,2.6989169277612617,19153.70495974235,2.5123393156400393,1842.1917808219223,6000.0,21437.107974666884,-10.651637420602283
2020-07-11,9240.3466796875,2.664900006334991,19055.762965851576,2.5123393156400393,1840.8767123287716,6000.0,21437.107974666884,-11.108518050239992
2020-07-12,9276.5,2.709405052494358,19145.277305370444,2.5123393156400393,1839.561643835621,6000.0,21437.107974666884,-10.690950812977155
2020-07-13,9243.6142578125,2.6726343114209308,19061.342093855637,2.5123393156400393,1838.2465753424704,6000.0,21437.107974666884,-11.082492487413822
2020-07-14,9243.2138671875,2.6934342437651204,19059.021108253684,2.5123393156400393,1836.9315068493197,6000.0,21437.107974666884,-11.093319440399716
2020-07-15,9192.8369140625,2.645761220962349,18931.142039822444,2.5123393156400393,1835.616438356169,6000.0,21437.107974666884,-11.689850784937239
2020-07-16,9132.2275390625,2.5987757411014316,18777.555655620417,2.5123393156400393,1834.3013698630184,6000.0,21437.107974666884,-12.40630183040254
2020-07-17,9151.392578125,2.6232207286651525,18824.389668249765,2.5123393156400393,1832.9863013698678,6000.0,21437.107974666884,-12.187830137837043
2020-07-18,9159.0400390625,2.6446598536460852,18842.28761653472,2.5123393156400393,1831.671232876717,6000.0,21437.107974666884,-12.104339639463362
2020-07-19,9185.8173828125,2.683995536432496,18908.2463215131,2.5123393156400393,1830.3561643835665,6000.0,21437.107974666884,-11.796654922586782
2020-07-20,9164.2314453125,2.6524909164121526,18852.700053573753,2.5123393156400393,1829.0410958904158,6000.0,21437.107974666884,-12.055767616355864
2020-07-21,9374.8876953125,2.831724307498617,19380.624964040897,2.5123393156400393,1827.7260273972652,6000.0,21437.107974666884,-9.593099092733116
2020-07-22,9525.36328125,2.945333307809365,19757.3556261425,2.5123393156400393,1826.4109589041145,6000.0,21437.107974666884,-7.835722759382547
2020-07-23,9581.072265625,3.0069059379881353,19896.000429329037,2.5123393156400393,1825.0958904109639,6000.0,21437.107974666884,-7.18897132560529
2020-07-24,9536.892578125,2.9550283349600885,19783.690994976947,2.5123393156400393,1823.7808219178132,6000.0,21437.107974666884,-7.712873311287362
2020-07-25,9677.11328125,3.071153514355293,20134.65791181142,2.5123393156400393,1822.4657534246626,6000.0,21437.107974666884,-6.075679911649567
2020-07-26,9905.1669921875,3.2452289247915136,20706.291147384163,2.5123393156400393,1821.150684931512,6000.0,21437.107974666884,-3.4091204286807577
2020-07-27,10990.873046875,4.078312060760687,23432.638085310853,2.5123393156400393,1819.8356164383613,6000.0,23432.638085310853,0.0
2020-07-28,10912.8232421875,3.9512967591984327,23235.235423923266,2.5123393156400393,1818.5205479452106,6000.0,23432.638085310853,-0.8424261095524361
2020-07-29,11100.4677734375,4.0404331911633165,23705.34708865434,2.5123393156400393,1817.20547945206,6000.0,23705.34708865434,0.0
